text,label,multi_label,split,language,length,source,potential_noise
getting soaked in the eternal city 🌂☁️ #RomeRain #EternalCity #RainyDays,1,llama-3.1-8b-instant,train,en,10,twitter,0
Sneak attack! Got caught by the parents and dragged away from my art session. I was in the zone and wanted to keep drawing! 🤣🎨👧,1,llama-3.1-8b-instant,train,en,25,twitter,0
I'm so done with being awake 🤯😴 #SleepDeprivation #TiredMode #NightOwlProblems,1,llama-3.1-8b-instant,train,en,10,twitter,0
@_Enigma__ I say be confident in your choices...it will drive the ladies wild 💁‍♀️🔥 #ConfidenceIsKey #BeYourself #WomenLoveConfidence,1,llama-3.1-8b-instant,train,en,17,twitter,0
@LeahJKelly  that's really disappointing. #Disappointment #NotWhatIExpected 😐,1,llama-3.1-8b-instant,train,en,7,twitter,0
@dreamergirl17 no wayyy too much hw I gotta get through first. And it's way too chilly out! #homeworkstruggles #coldweather #studylife #hwislife #winterblues #schoolstruggles,1,llama-3.1-8b-instant,train,en,23,twitter,0
@markmejia and @albertposis just made my day  luvv deemmm!!! haha #BestFriends #GoodVibes #HappinessOverload 😊👫💕,1,llama-3.1-8b-instant,test,en,14,twitter,0
@MothersAnthem can u pls play Structure of a Heart tonight?,1,llama-3.1-8b-instant,test,en,10,twitter,0
"idk, i thought i'd be feeling more hyped and less anxious by now 🤯😩 #adultingstruggles #overwhelmed #adultinglife",1,llama-3.1-8b-instant,train,en,17,twitter,0
@mosesma You're at it again with your latest article on Twitter! http://bit.ly/Ob9HA #Twitter #Article #MosesMa,1,llama-3.1-8b-instant,train,en,15,twitter,0
I'm exhausted from my gym session 🏋️‍♀️ and I'm dying to get some work done 📊... UGH! 🤯 I'm so frustrated not having any cash 💸... so many goals and no income 💸😩 #AdultingStruggles #MoneyProblems #FitnessMotivation #WorkLifeBalance,1,llama-3.1-8b-instant,train,en,37,twitter,0
"@brandonwalowitz Hope you reconsider your Twitter stance, Brandon. If you do, I'll be here waiting for you. #TwitterForever #StayTuned #SocialMediaLove 💻👀",1,llama-3.1-8b-instant,train,en,21,twitter,0
http://digg.com/d1twJ0 bummed  i was rooting for her! #sad #disappointed # rootingforher,1,llama-3.1-8b-instant,test,en,11,twitter,0
"@RobinBrown78 lol I thought you were a celeb too, only followed you thinking you were Gordon's long lost sibling 😂🤣 #celebritymixup #gordonramsay #famousbyassociation",1,llama-3.1-8b-instant,train,en,23,twitter,0
"Just wrapped up stalking some new accounts. I'm totally exhausted now. Night, Twitter fam 🌃💤 #TwitterNight #SocialMediaOverload #GoodnightTweetpeople",1,llama-3.1-8b-instant,train,en,18,twitter,0
"@jack_herer  Haha, where's the flake? Still nothing 😂 #SnowDay #WeatherFail #WhereIsTheSnow ❄️",1,llama-3.1-8b-instant,test,en,12,twitter,0
@username lol after this weekend yea ur right  text me cause im goin to 3rd and they dont have wifi there  bye bye #textme #weekendvibes #byebye 😂,1,llama-3.1-8b-instant,test,en,27,twitter,0
@EdMunster don't even get me started 😂,1,llama-3.1-8b-instant,train,en,7,twitter,0
"@Giraffette, Eddie Pout is absolutely amazing. Really loved it. Thanks! 🙏👍 #EddiePout #Giraffette #SpecialEd",1,llama-3.1-8b-instant,train,en,14,twitter,0
"@JELuttrull Thanks  Yeah, I was kinda zoning out earlier, but my mind wasn't on it.  No surprise there! #NotMyBestDay #MehMoment #ZonedOut #NotFocused #NotMyBestSelf #Meh",1,llama-3.1-8b-instant,test,en,24,twitter,0
"@sakurajewellery yeah, it's been a rough morning  he woke up making these tiny whimpering noises while still half asleep  How's your day going Hun? X #catsofTwitter #felinefun #morningstruggles",1,llama-3.1-8b-instant,test,en,28,twitter,0
"""Watching the Magic game at home... Fingers crossed they win so we can head to Orlando for the Finals 🏀👍 #MagicNation #OrlandoBound #NBAFinals""",1,llama-3.1-8b-instant,test,en,23,twitter,0
I'm begging her to stay 💔. She's been through so much and I don't think she's ready to face whatever's waiting for her back home. #StayStrongSis #FamilyMatters #HomeIsWhereTheHeartIs 💕,1,llama-3.1-8b-instant,train,en,29,twitter,0
Feelin Pretty Lowkey Done. All She Had to Do Was Hit me up once to remind me why i fell For Her. Why Must She Play Games with me like This? #ToxicRelationship #Ghosted #Heartbreak 💔😒,1,llama-3.1-8b-instant,test,en,35,twitter,0
Missing my B-man 💔😔 #MissingYou #LoveYouB,1,llama-3.1-8b-instant,train,en,6,twitter,0
Heading out to learn 📚💡 #BackToClass #LearningMode #EducationMatters,1,llama-3.1-8b-instant,train,en,8,twitter,0
help a friend out who wants to set up texting via phone for me cuz i'm clueless 🤦‍♂️ #help #techprobs #textingstruggles,1,llama-3.1-8b-instant,train,en,21,twitter,0
"@vysh_doss Good vibes, right? Yeah, you filled me in on Aamir. And you're probably aware of how Rendang tastes when it's warmed up. #Foodie #MalaysianCuisine #Rendang",1,llama-3.1-8b-instant,train,en,26,twitter,0
"@Dj_Phat awwwwwwwwww, u got me good now?? lol makin fun of my grammar??  i'ma get u back when i see u! lol #SpellingWars #BeatDown #Lol",1,llama-3.1-8b-instant,train,en,25,twitter,0
@kareemdmapantz maybe tomorrow lol i miss u too! do u have a webcam? or is ur laptop cam good enough? 📸💻 #MissingYou #TomorrowMaybe #WebcamWoes,1,llama-3.1-8b-instant,train,en,24,twitter,0
@xxkamm you're super tough x3 💪🏽😎 #toughguy #hardass #respect,1,llama-3.1-8b-instant,train,en,9,twitter,0
Chill day ahead. Can't wait for Maneater tonight. The game was lit! #GamingLife #Maneater #GamingCommunity 🎮👻,1,llama-3.1-8b-instant,train,en,16,twitter,0
"I can finally relax now that I know who won the gold logie,  still can't believe it wasn't Rove though 🤔 #LogieAwards #RoveMcManus #GoldLogie",1,llama-3.1-8b-instant,train,en,24,twitter,0
"@MSPMike Mike, your pics are fire, but can you flip them so they're not upside-down? My neck is killing me! #PhotographyTips #NeckCrick #SocialMediaStruggles 📸😩",1,llama-3.1-8b-instant,train,en,24,twitter,0
looks like perfect weather-gonna grab my mini me and head to the park 🌞🌳👦 #parklife #familyfun #goodvibes,1,llama-3.1-8b-instant,train,en,17,twitter,0
"@mattsmind that's why, I guess. I adopted them after my pup destroyed the nest &amp; ate the rest 🐤🐣 #guilttrip #puppyproblems #nestraiders",1,llama-3.1-8b-instant,train,en,22,twitter,0
Off my game today 💔😒,1,llama-3.1-8b-instant,test,en,5,twitter,0
"@Mitchley Ugh, cos of lodging with family I'm tryin to avoid gettin one after 10pm... prob just as well 🤣😂 #LateNightEats #FamilyLife #AvoidTheMidnightCraving 🍔👪",1,llama-3.1-8b-instant,train,en,24,twitter,0
"@TeachJoanne you rock it.. savor the moment.  the fact that you kept your nails intact is basically superhuman, btw. *smooch* #TeacherLife #NailGoals #SuperheroMode",1,llama-3.1-8b-instant,train,en,23,twitter,0
"""computer class with tori and geena 🤯 watching the hangover later with torii 🍹🍴 #hangovermovie #computerclass #studybreak""",1,llama-3.1-8b-instant,train,en,17,twitter,0
"I'm not saying we're all racists, but some people need to check themselves 🤦‍♂️. @BrianLimond ta. #NotAllOfUs #CheckYourself #RacismIsReal",1,llama-3.1-8b-instant,train,en,19,twitter,0
@JaneYee isn't traffic just the best 🙄,1,llama-3.1-8b-instant,train,en,7,twitter,0
GAMING LIKE A BOSS TODAY! 🎮💥 #GamingLife #GamingCommunity #GamersUnite,1,llama-3.1-8b-instant,train,en,9,twitter,0
"""iPhone 3GS and N97 going head-to-head in Aus on the same day 🚀💻! Get ready for the marketing madness to kick in for the next 2 weeks 🤯 #N97 #iPhone3GS #AussieTech #ComingSoon""",1,llama-3.1-8b-instant,train,en,32,twitter,0
I need to use it at school too and it looks super overwhelming 🤯 I'm always stressing about messing it up too! #MathStruggles #ConfusedAtSchool #HelpMeMath 📚,1,llama-3.1-8b-instant,train,en,26,twitter,0
"mind blown i never thought i'd hit 30 followers, thanks! 🙏 #grateful #30followers #smallvictory",1,llama-3.1-8b-instant,train,en,14,twitter,0
@SouljaBoyTellem I feel you on that 💯,1,llama-3.1-8b-instant,train,en,7,twitter,0
I'm seriously missing the States right now 🤯😔 #homesick #missingamerica #expatlife,1,llama-3.1-8b-instant,train,en,11,twitter,0
"Ugh, why is my knee throbbing so badly?! #KneePain #WhyMe 🤕",1,llama-3.1-8b-instant,train,en,11,twitter,0
"I heard plants can get a little dramatic, too. My little acorn-tree ""yusuf"" would be tweeting ""help"" if he could. He's really struggling 🌳😷 #PlantProblems #SickTree #AcornTreeStruggles",1,llama-3.1-8b-instant,train,en,27,twitter,0
@wreckdagaffey very evil of you 😒,1,llama-3.1-8b-instant,test,en,6,twitter,0
"http://twitpic.com/7rish - i miss rockin' that jacket... i love the fur, i miss the feel 🐺💕 #fashion #furryfashion #missed",1,llama-3.1-8b-instant,test,en,19,twitter,0
"went to the Blue Room, spotted some epic sea turtles and devoured a massive fish eye with Justin and Sayer  I'm obsessed with family camp! 🐢🌊 #familycamp #seaturtles #fisheye",1,llama-3.1-8b-instant,test,en,29,twitter,0
My partner in crime is taking care of the balcony jungle...She's adding some fresh herbs to the mix 🌱💚 #balconyjungle #herbgarden #urbanjungle #gardengoals #greenfingers,1,llama-3.1-8b-instant,train,en,24,twitter,0
"@bookworm99 I'm OBSESSED with buying kids' bks (all bks, tbh...). Lucky me, it's part of my job to buy/read them! 📚💕 #booklover #bookbuying #jobperks",1,llama-3.1-8b-instant,train,en,24,twitter,0
#blessed #relief #goodvibes 🙏💕😌,1,llama-3.1-8b-instant,train,en,4,twitter,0
@getmerohit poor sutil.... got outdriven by his teammates 🤦‍♂️ #F1 #Sutil #F1Drivers,1,llama-3.1-8b-instant,train,en,12,twitter,0
lets level up,1,llama-3.1-8b-instant,train,en,3,twitter,0
Church Sign: Eternal sunshine in our hearts! #ChristianLife #FaithInspiration #BlessedLife 🌞💛,1,llama-3.1-8b-instant,train,en,11,twitter,0
"@tephanyanne Feeling good about you, how's your day going? 🤗💕 #GoodVibes #PositiveVibesOnly #SupportEachOther",1,llama-3.1-8b-instant,train,en,13,twitter,0
"""@lolhayley lol yeah we're prob driving aidan crazy with our tweets 😂 cant find anything good on tv tonight #TwitterProblems #TVFail #BingeWorthy""",1,llama-3.1-8b-instant,test,en,22,twitter,0
@veronicasmusic OMG Scotland is waiting for you! Been counting down the days for years! Come to Scotland ASAP! 🎉🇬🇧 #VeronicaSantos #ScotlandAwaits #VeronicaSantosTour,1,llama-3.1-8b-instant,test,en,22,twitter,0
@jamieerinw I'm a total slacker and still haven't sent your letter 📨😳 #sorrynotsorry #slackerlife #letterfail,1,llama-3.1-8b-instant,test,en,15,twitter,0
"@Newy_ShortStack Haha I was gonna say xD she's literally everywhere, it's impossible not to know who she is. She's amazing, right? #famouspeople #celebritylife #iconic #favouriteperson #famouswomen #celebrityobsessed #famousfemales #celebrityaddict #iconicwomen #celebrityculture #celebrityfans #celebritylove #celebritylife #celebrityobsession #celebrityaddiction #celebrityfrenzy #celebritymania #celebrityfever #celebritybuzz #celebritymania #celebrityobsessed #celebrityaddict #celebrityculture #celebrityfans #celebritylove #celebritylife #celebrityobsession #celebrityaddiction #celebrityfrenzy #celebritymania #celebrityfever #celebritybuzz",1,llama-3.1-8b-instant,train,en,53,twitter,0
ughhhhhhh...being stuck in bed is not my idea of summer fun 🤒😒 #NotMySummerVibes #SummerSickness #StayHealthy,1,llama-3.1-8b-instant,train,en,15,twitter,0
"@annakiss I'm based in the Netherlands, but a trip to the UK/London is still on my bucket-list. I'm not really thinking about the 'gram-worthy part 🤣 #LondonBound #TravelBucketList #NLToUK #UKTrip #LondonCalling 🗺️",1,llama-3.1-8b-instant,train,en,32,twitter,0
@everydaystrange super stoked! I'm getting my mum a 60th birthday gift that's gonna blow her mind this year.,1,llama-3.1-8b-instant,train,en,18,twitter,0
i'm so bummed you guys! i've been shooting on the lake all week and my phone took a major plunge! it's now at the bottom of Havasu 🌊😱 #LakeLife #PhoneDive #HavasuProblems,1,llama-3.1-8b-instant,train,en,31,twitter,0
@gipsy_dreamer Sending you all the good vibes! 🤗 You got this! 💪,1,llama-3.1-8b-instant,test,en,12,twitter,0
@TomFelton so will u TEAM DRACO !!!! whoooh.,1,llama-3.1-8b-instant,train,en,8,twitter,0
@Gioiaa can u remind me about the new chapter tomorrow? no time rn 📚💬 #newchapter #remindme #tomorrow,1,llama-3.1-8b-instant,train,en,17,twitter,0
@PHAROUT85 just dug deeper. the mets are paying off NY municipal bonds that funded the construction 🏟️💸 #Mets #NYC #BallparkFacts,1,llama-3.1-8b-instant,train,en,20,twitter,0
"@tweenkle77 @aileen2u2 @WTFJAY @meghanwood @MisterNoodle according to my social media analytics, I'm a one-person fan club 🤣💁‍♀️ #lonelyatthebottom #socialmediastruggles #noonecares #sadlytrue",1,llama-3.1-8b-instant,train,en,21,twitter,0
"We got beat by South Africa today...  but we put up a good fight, and next time we'll come out on top ! xxx #LionsTour #Rugby #NextTimeWeWillWin",1,llama-3.1-8b-instant,train,en,27,twitter,0
"uhh, drop by 1  (23)sulumitsretsambew-id.com",1,llama-3.1-8b-instant,train,en,5,twitter,0
totally crushing on Mr Darcy but he's taken 😔. sigh... #PrideAndPrejudice #LoveInVain #Heartbreak,1,llama-3.1-8b-instant,test,en,13,twitter,0
Back from the store. Managed to snag some essentials for less than expected...and I'm totally not complaining 😊🛍️ #FrugalWin #GroceryHaul #SavvyShopper,1,llama-3.1-8b-instant,train,en,21,twitter,0
@kindstrangers GRACE! we HAVE to catch patrick wolf live next year. still reeling from missing the concert 🎟️😢 #PatrickWolfForever #ConcertRegrets #MusicLoversUnite,1,llama-3.1-8b-instant,train,en,21,twitter,0
@username crash but still somehow wide awake. gonna dive into history books later. just 12 days left till terms end! how's your day going? 🤯💤📚 #studyvibes #historybuff #termgoals,1,llama-3.1-8b-instant,train,en,28,twitter,0
"@Rob_Cohn @Eric_Chambers let's be real, tea is just a total health winner  whether you're sippin' on white, green, oolong or black (same plant, different vibes) #TeaLover #HealthyHabits #HerbalGoodness 🍵💚",1,llama-3.1-8b-instant,test,en,29,twitter,0
"gonna watch the MTV awards, wish I was there! 📺🎉 #MTVAwards #WishIWasThere 🤩",1,llama-3.1-8b-instant,train,en,13,twitter,0
I'm obsessed with mornings when I sob for hours because I feel like absolute trash.  Say one fake thing about inner beauty and I'm ghosting you. #MentalHealthMatters #SelfLoveJourney #SlayTheHaters 💔👀,1,llama-3.1-8b-instant,test,en,30,twitter,0
"@Donnette No worries, I gotcha! I'll be ready to create, but now it feels like a waste, I'm stuck on how to share 🤔💻 #writersblock #creativitystruggle #helpme",1,llama-3.1-8b-instant,train,en,27,twitter,0
"""@treesyjo yeah, just go to the county where you live! We got our license in Multnomah and tied the knot at the coast! 💕🌊 #coastallove #smalltownwedding #getmarriedwhereyoulive""",1,llama-3.1-8b-instant,train,en,27,twitter,0
@euphrosyna life has a way of throwing curveballs 🤯,1,llama-3.1-8b-instant,train,en,9,twitter,0
"@KalebNation hey Kaleb, it's Ashley 👋",1,llama-3.1-8b-instant,train,en,6,twitter,0
Eli in the ER  they stuck him for a blood sugar test and he was trying not to lose it http://twitpic.com/67z2q #diabeteslife #kidstruggle #hospitalvisits 🤕👦,1,llama-3.1-8b-instant,train,en,25,twitter,0
Only 2 hours left before we're outta here 🚀🗓️ #Countdown #LeavingSoon #Goodbye,1,llama-3.1-8b-instant,train,en,12,twitter,0
@everyone I took a step back and rethought,1,llama-3.1-8b-instant,train,en,8,twitter,0
shout to the homie @stepheezy for the #ff love. even though she's way too cool to follow a nobody like me 😎👏 #FF #FollowFriday,1,llama-3.1-8b-instant,train,en,24,twitter,0
Volunteering at Corner Stone tonight 🌃💕 #CornerStone #VolunteerNight #GivingBack,1,llama-3.1-8b-instant,train,en,9,twitter,0
sitting here listening to the rain hit the window an about to get in the shower since there's literally nothing else to do 🌧️💦 #rainydaysarethebest #nothingtodo #relaxationmode,1,llama-3.1-8b-instant,train,en,27,twitter,0
"@pjmaybe hyped for inFamous. Been stuck on Mass Effect, think it's gonna collect dust soon 🤔🎮 #gaminglife #gamersprobs #infamous",1,llama-3.1-8b-instant,test,en,19,twitter,0
Tests are coming up ! 📚💔 #ExamSeason #StudyMode #StressfulTimes,1,llama-3.1-8b-instant,test,en,9,twitter,0
"""just chillin on catalina island, listening to eagles gettin ready to take flight 🦅🌊 #eaglesofcatalina #wildlifephotography #naturelovers #californiawildlife""",1,llama-3.1-8b-instant,train,en,18,twitter,0
"""@misshelen20 now I'm totally photo-less 📸😱"" #photoemergency #picless #help",1,llama-3.1-8b-instant,test,en,9,twitter,0
Got to cram english for testpaper tomorrow 🤯😩 BAAAAHHHHH!!! Just sent an email to Autumn Reeser!!! Fingers crossed she responds 📨💕 #EnglishTest #CramSession #AutumnReeser #FingersCrossed,1,llama-3.1-8b-instant,test,en,25,twitter,0
"@likestarlight I love this icon, your eyes really shine in it 💫👀 #iconlove #eyeconic #iconiceyes",1,llama-3.1-8b-instant,train,en,15,twitter,0
&quot;I'm literally dying over this stick! 😂🤣 #StickSquad #StickSighting #StickShenanigans&quot;,1,llama-3.1-8b-instant,train,en,10,twitter,0
@kyuhyunnie Less games?  That's gotta be tough for you...,1,llama-3.1-8b-instant,train,en,9,twitter,0
"wake up in the city of love, but it's overcast ..  need some sunshine !! #ParisianBlues #SunSeeker #GreySkies",1,llama-3.1-8b-instant,test,en,18,twitter,0
@aalikesness Let's get this started - send me a message at fuseboxradio@gmail.com! 📣💥 #Fusion #Radio #LetsDoThis #NewBeginnings,1,llama-3.1-8b-instant,test,en,17,twitter,0
@Maximilus LOL looks like you're the main target now... you're on everyone's radar 🤣 #Beware #WatchYourBack #TargetPractise,1,llama-3.1-8b-instant,train,en,17,twitter,0
"""@cinemabizarre http://twitpic.com/3tl66 - poor kiro got chopped off 🤣😂 #cinemabizarre #kiro""",1,llama-3.1-8b-instant,train,en,11,twitter,0
"@PerfectEnigma . . . from the fridge. . .but idk why i bothered texting you, lol #fridgefinds #lazycommunication #textingovercoffee #fridgegoals",1,llama-3.1-8b-instant,test,en,20,twitter,0
I'm ghosting Twitter... 👋,1,llama-3.1-8b-instant,train,en,4,twitter,0
@integratedmom R family just got back from FlagStaff AZ &amp; saw the 2 natural wonders of the world!  Heard a lot of people are making the move from CA. #ArizonaLife #NaturalWonders #CaliforniaToArizona,1,llama-3.1-8b-instant,train,en,32,twitter,0
"omg, telkomsel BIS is down AGAIN!!! thinking of switching providers 🤯😩 #TelkomselProbs #BISDownAgain #ProviderSwitch",1,llama-3.1-8b-instant,train,en,14,twitter,0
you're on it  hey mr.jackson ! #JacksonFan #MrJackson #HeyJackson 🤩,1,llama-3.1-8b-instant,train,en,10,twitter,0
"""@MolotovCupcake I'm guessing your pup is a mix too? I had a similar situation with my half chow, half lab - I wanted to name them Mochi but that got shot down 😂🐶 #dogsofinstagram #dogparents #mixedbreed""",1,llama-3.1-8b-instant,train,en,36,twitter,0
i'm currently dealing with the flu 🤒💉 #flu #sick #fever,1,llama-3.1-8b-instant,train,en,10,twitter,0
can't seem to wind down    think i might be craving something...lol #sleeplessnights #midnighthunger #tired,1,llama-3.1-8b-instant,train,en,14,twitter,0
I'm still on cloud nine after sleeping in and having an amazing time at prom 🎉💃 #PromNight #SleepInWasTheBest,1,llama-3.1-8b-instant,train,en,18,twitter,0
"baking &amp; packinggg, then cristinas crashing at my place tonight as usualllll, PITTSBURGH bound in the AM to see my giiiiirlllfriends #bakinglife #pittsburghbound #girllfriendsunite 🍰🚀👯",1,llama-3.1-8b-instant,test,en,25,twitter,0
"just had a mini thunderstorm, was pretty intense, but not too bad 😬💨 #thunderstorm #miniweather #stormyweather",1,llama-3.1-8b-instant,train,en,16,twitter,0
"@Jotebro yw, keep the vibes going strong 💪",1,llama-3.1-8b-instant,train,en,8,twitter,0
"&quot;You're either super unsure or totally sure, but I'm stuck in the middle 🤔😂 #IndecisiveLife #DecisiveDilemma #ConfusedMindset #MentalMashup&quot;",1,llama-3.1-8b-instant,train,en,18,twitter,0
"""just back from a quick getaway to Neuchatel 🌞🏞️ #Neuchatel #DayTrip #Switzerland""",1,llama-3.1-8b-instant,train,en,12,twitter,0
It's finally here 🤩 #BigDayAhead #NewBeginnings #TodayIsTheDay 💥,1,llama-3.1-8b-instant,test,en,8,twitter,0
"@neilhimself  The weird Coraline cover is what happens when you send CMYK images in RGB format, causing all sorts of weirdness.  Just open with Photoshop and you're golden 📸💻 #CMYKvsRGB #DesignTips #GraphicDesign",1,llama-3.1-8b-instant,test,en,32,twitter,0
"getting ready for a glow-up, then a refreshing shower, and finally, PROM night 🌞💃🏻🎉 #PROMvibes #GlowUp #NightToRemember",1,llama-3.1-8b-instant,train,en,17,twitter,0
"Let's not forget the main event. Then it's more like 55 minutes. The main event was alright. 6 out of 10, I've seen better #ManAction #MainEvent #6OutOf10 #Disappointed #NotImpressed 🤔👎",1,llama-3.1-8b-instant,train,en,30,twitter,0
@shullygully yeah i caught the highlights! lol. felt super drowsy during the game though. kane's gotta be bummed,1,llama-3.1-8b-instant,test,en,18,twitter,0
"i was too grossed out to read so i grabbed a yogurt but now i'm regretting it, my teeth are killing me and i have no idea what to eat now 🤢🍿🤤 #yogurtfail #toothtroubles #foodcoma",1,llama-3.1-8b-instant,train,en,35,twitter,0
"@pythons just got a PT cruiser, but it's trying to rebrand itself 😔 moving on to a custom skate, might call it Rolly 🛹 #skateculture #customskate #newproject",1,llama-3.1-8b-instant,test,en,27,twitter,0
currently obsessing over Bryan Ferry's epic cover of one of my all-time fave Dylan tracks 🎶 http://blip.fm/~7r7ih #BryanFerry #BobDylan #CoverSongs #MusicObsessed 🎵,1,llama-3.1-8b-instant,train,en,22,twitter,0
VISA drama in SAUDI is stressing me out. Fingers crossed I'll make it to Effat/Jeddah! 🤞 Over 40 and hoping for the best. ;-) #SAUDIvisa #EffatUniversity #JeddahBound,1,llama-3.1-8b-instant,train,en,27,twitter,0
@BearTwinsMom thanks so much! 😊,1,llama-3.1-8b-instant,train,en,5,twitter,0
"I was making a play on the term ""online lecture""",1,llama-3.1-8b-instant,train,en,10,twitter,0
good morning londoners 🌧️. the city is getting a good soaking today. #LondonWeather #RainyDays #MorningMotivation,1,llama-3.1-8b-instant,train,en,15,twitter,0
"stuck with my mom, need to get back homee 🏠😩 #homesick #momlife #backhome",1,llama-3.1-8b-instant,train,en,13,twitter,0
@allieraebot hope u're feeling back to normal now 🤗💕. was really bummed u were under the weather...,1,llama-3.1-8b-instant,test,en,17,twitter,0
just stepped on a chicharron...crumbs 🤦‍♀️😂 #chicharronfail #snackattack #crumbtragedy,1,llama-3.1-8b-instant,train,en,9,twitter,0
@JackysPoodle You're a master of spinning tales and I'm loving the drama - my fragile ego is totally here for it! 😂 x,1,llama-3.1-8b-instant,train,en,23,twitter,0
"@babygirlparis, sending you love and a fabulous weekend ahead 💕🌞🌈 #WeekendVibes #LoveAndLight #PositiveVibesOnly",1,llama-3.1-8b-instant,train,en,13,twitter,0
"ugh, guess that's just life - had to go to work on friday anyway 🤦‍♂️ #fridayblues #adulting #worklife",1,llama-3.1-8b-instant,test,en,18,twitter,0
"""heading out for a beach day and catching a concert 🌴🎤 #beachlife #concertvibes""",1,llama-3.1-8b-instant,train,en,13,twitter,0
@TessaDare  LOL. I'm 6 kids in and hoping to catch up to you before you have more! #momlife #familygoals #multiples #momofmany 👶🏼👶🏼👶🏼👶🏼👶🏼👶🏼,1,llama-3.1-8b-instant,train,en,22,twitter,0
@Footballwife your gift was a nice surprise!  I just didn't expect it... lol   Thanks for the locator link!   I'm craving ice cream-cookies &amp; cream 🍦🍪 #CookiesAndCream #IceCreamLover #SweetTreats 🍫,1,llama-3.1-8b-instant,train,en,29,twitter,0
The wait is almost over 🤫🕰️ #ComingSoon #StayTuned #GetReady,1,llama-3.1-8b-instant,test,en,9,twitter,0
"omg so cute froz yogey on a super cold day 🥶🍦. . .@Shaboobie &amp; @suupkamo, yall wanna get scooped up? bamfs minus you 2 righ now! #froz #yogeylove #coldtreats #scoopsquad #frozaddicts",1,llama-3.1-8b-instant,train,en,31,twitter,0
Nighty night.  Goodnight 🌃💤 #Goodnight #SweetDreams #SleepTight,1,llama-3.1-8b-instant,train,en,7,twitter,0
"I'm low-key obsessed with the idea of having a forest trail right on my doorstep where I could just walk, hike, bike, and get lost in nature! Buuuut, sadly not 🏞️🚴‍♀️🌳 #hikinglife #naturelover #trailblazer",1,llama-3.1-8b-instant,test,en,34,twitter,0
"""had an awesome night sipping on beer and watching the stars, and i'm HOME ALONE, it's 11:38pm and pitch black outside.... #HomeAlone #BeerNight #DarkSkies""",1,llama-3.1-8b-instant,train,en,24,twitter,0
Just got a major fright from a freak lightning strike! 😱💥 #LightningStrike #ScaredTheShitOutOfMe #NatureIsWild,1,llama-3.1-8b-instant,train,en,14,twitter,0
"@BambuDePistola No need to stress, they're straight outta bootcamp & I've got a vet - that's a whole different ball game 🚀💪 #VeteranLife #BootcampGrad #WarVetVsBootcampGrad",1,llama-3.1-8b-instant,train,en,25,twitter,0
idk why ian left the cab 🚕🤔 #cabdrivermystery #ianwhereareyou #cablife,1,llama-3.1-8b-instant,test,en,10,twitter,0
sore -- feet are killing me after the concert... but every step was worth it 💔🎵 #concertvibes #musiclover #footpain,1,llama-3.1-8b-instant,train,en,19,twitter,0
@Armywife515 Omg yessss...I'm totally down for a food-filled Saturday!!! 🍴👌 Let's do it! Guess I'll start planning 🤔 #FoodieSaturday #Yum #FoodComaAhead #SaturdayVibes #FoodLover,1,llama-3.1-8b-instant,train,en,23,twitter,0
"need some shut-eye, but it's not in the budget 🛋️😴 #SleepDeprivation #AdultingStruggles #TiredLife",1,llama-3.1-8b-instant,train,en,13,twitter,0
The exams are done 🎉! Now it's time to unwind and take it easy 😌 #ExamLife #RelaxationMode #NoMoreStudying,1,llama-3.1-8b-instant,train,en,18,twitter,0
"Just chillin online  Ugh, colds are the WORST !!! Frustrated and about to get up n make lunch 🤧🍔",1,llama-3.1-8b-instant,test,en,19,twitter,0
"""iranian election way more drama than plato's theory of forms 🤯🌎 #IranElection #PhilosophyVsPolitics""",1,llama-3.1-8b-instant,train,en,13,twitter,0
@bobbi10100 of course i do  xxx #TeamYou #SupportiveSquad #FriendshipGoals 💕,1,llama-3.1-8b-instant,train,en,10,twitter,0
was too scared to go in my room for 15 minutes because a crazy lizard was chillin' on the blinds. WHAT A WIMP!!! 🦎😱 #LizardSighting #ScaredyCat #WimpMode,1,llama-3.1-8b-instant,train,en,27,twitter,0
@qillerm turn your flip flops inside out 👟💅,1,llama-3.1-8b-instant,train,en,8,twitter,0
@holyghost_girl: @2pach?! I'm surprised you let him be your ride or die 💁‍♀️👯,1,llama-3.1-8b-instant,test,en,13,twitter,0
"""@barefoot_exec @MariSmith Whoa, you two flying high over Chicago...better watch out for a rainbow or a lightning strike! 🌈⚡️ #FlyingHigh #RainbowOrLightning""",1,llama-3.1-8b-instant,test,en,21,twitter,0
Just walked in the door ... (from school)... tons of assignments waiting for me...,1,llama-3.1-8b-instant,train,en,14,twitter,0
"Not making it to San Antonio this time 🤕. On the bright side, I'll be hitting Houston sooner than expected! 🚀 #TravelUpdate #HoustonBound #SanAntonioMissed",1,llama-3.1-8b-instant,train,en,24,twitter,0
Taking a break for lunch and catching up on social media now... Almost to the end of this Wednesday work day 🍔👋 #WednesdayVibes #LunchBreak #AlmostFriday,1,llama-3.1-8b-instant,train,en,25,twitter,0
@username I'm all ears 🗣️💬 #ListeningIsKey #CommunicationMatters,1,llama-3.1-8b-instant,train,en,7,twitter,0
"@kerstyn_smith Aw, that song is amazing.",1,llama-3.1-8b-instant,train,en,6,twitter,0
"http://twitpic.com/5dd11 - @DavidT2006 just took a pic of my baps, sadly they're not living up to my expectations 🤔😐 #bapfail #disappointed #foodie",1,llama-3.1-8b-instant,train,en,22,twitter,0
