text,label,multi_label,split,language,length,source,potential_noise
所有潘家的小孩，是不是都曾被叫过小潘？[晕][晕],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
拉筋？肥？肥膏是啥？年后的新招？[哈哈][给力]，三天后我再发照片，肯定瘦一大截[嘻嘻],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
//@SSCC-An迪y-: 呃...我记得这句是以前梁朝伟电影里的搞笑台词... //@电台梦晓:[怒][怒] //@虹虹在文睿: //@王大雷: 求人肉！[怒][怒][怒] //@NoNo_Bor: 这也太禽兽了吧[生病],1,qwen3-next-80b-a3b-instruct,train,zh,8,weibo,0
最近你们都注意到没？[嘻嘻][嘻嘻],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
活动到2月28号截止，花粉们快冲啊~[鼓掌],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
这叫啥事？@我是田昌宇 北京待三年，省吃俭用不喝酒不抽烟不撩妹，攒了六万，他爸一出手9995万，直接拿下四合院。//@鱼九爷: [哈哈]太励志了，各位家长冲啊,1,qwen3-next-80b-a3b-instruct,train,zh,3,weibo,0
这曲子也太炸了吧//@小元三之助: 手贱点歌单啊啊啊!!![抓狂][抓狂][抓狂]//@LuttiRainbow:new soul!!!!!!!!!要命?[抓狂]要死人了,1,qwen3-next-80b-a3b-instruct,train,zh,3,weibo,0
好暖心。//@clover张三: //@匆JIA: //@寻找旅行家: 只要人人都献出一点爱，世界将变成美好的人间~[泪] //@陈晓卿: 温暖。//@卢健生: 暖到心里了。,1,qwen3-next-80b-a3b-instruct,train,zh,7,weibo,0
今天工作翻车四连击～1、早上盖章没看仔细，图册里明明有重复编号的，盖完送出去才反应过来。2、没签字的图我手贱直接盖了，结果只能一张张刮掉。3、老板打电话找同事，我直接说他在睡觉，不会拐弯抹角[怒骂],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
这造型咋样[嘻嘻] 我在:http://t.cn/zlPgkyZ,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
有猫的速看[熊猫] //@苜序:[哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
这神童他爸还是神父！[嘻嘻]//@玖食龙虾餐厅:[哈哈][哈哈][哈哈][哈哈][哈哈] //@作家-天佑: 14岁就打工了,1,qwen3-next-80b-a3b-instruct,train,zh,3,weibo,0
早上一看到这个，瞬间心情炸裂！[嘻嘻],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
//@管平潮: 追责！追责！//@沧月: [怒] //@六六: //@妙手仁医: 油画[蜡烛][蜡烛][蜡烛]家乡的海湾又遭毒手了！,1,qwen3-next-80b-a3b-instruct,train,zh,6,weibo,0
恭喜啊！还不赶紧约兄弟们喝一个[哈哈]@小水一方 //@AliceLiu_?萌: @北京人不知道的北京事儿 @北京玩乐攻略fun @吃货都在这里勾搭 @红绿灯-官方微言 @湖南卫视 @HITFM @全球玩乐攻略 @荣雪斌 @三联生活周刊 @舌尖上的美食家 @头条新闻 @微吃货 @携程旅行网 @周立波,1,qwen3-next-80b-a3b-instruct,train,zh,16,weibo,0
看了他十分钟，三道菜打包了十分钟，全程安静，这人绝对是处女座，罐子必须摆整齐，每打完一盘立马收空盘，才继续下一盘[抓狂] //@光之隐:吃个饭你都能把服务员星座扒出来？,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
[落叶]好时光总是溜得飞快！又要说拜拜了。。。Bye? 深秋的北京！舍不得死[泪] 求飞机别晚点[飞机][飞机][飞机] @老虎家的酸梅汤 @我叫罗小闹 我在这儿:http://t.cn/zQvsrCc,1,qwen3-next-80b-a3b-instruct,train,zh,6,weibo,0
[嘻嘻]//@西西CC-如花似玉小姨妈: 张亮晓得不,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
哈哈游戏机 //@裴育:游戏机[怒],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
扯淡到家了[怒] 免费的理应是公开的性教育课，最差也该是免费避孕套，堕胎免费这逻辑，跟没打招呼就把大马路炸了然后领导出来道歉有啥区别[弱][弱],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
坐在2013年的大船上发的报道[思考]//@徐忱-牺牲: [晕],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
太炸了！！//@刘佳琳Ichigo：绝了！@兔兔陈小姐 //@lynshos: 我滴妈，这玩意儿也太重口了，跟HappyTree一个味儿@苏门答腊大肥猫 @陈浅浅 //@微博搞笑排行榜：《屎神来了》。。。重口警告，未成年别看[衰],1,qwen3-next-80b-a3b-instruct,train,zh,5,weibo,0
@Michael_MediaV 终于被我逮到了吧//@dancingsnoopy_MediaV:B总要红！[哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
这妈妈到底给娃抹了多少痱子粉啊……放个屁都能冒白烟了！[哈哈] 这是传说中的喷气式飞机吧？小丸笑到打滚~~~,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
宝宝开心，您就放一百个心吧[嘻嘻] //@嘉乐会月嫂:谢谢认可阿姨和我们，我们会继续加油的！[爱你],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
还有他的好！[嘻嘻] //@我是聂导:// @英杰拉姆 :我想要这种静静的、默默的、缓缓渗透、融化、滋润的感觉。,1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
同问[哈哈] //@Lio李勇:余总，醒了吗？[呵呵],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
电影剪辑真的顶不住啊！！！素材多到炸裂根本跑不动啊！！！@嗨-黛西小姐 电脑肯定要崩了~总共8G还没剪就直接卡死[怒],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
幸福像花开一样[哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
北京啥时候也能搞这个活动啊！//@彭涌_爱美食: @博斐秀禾 @于亚婷微博 @陈玉霞博斐秀禾 @崔洪峰的微博 @黄协秘书长胖子张悦 //@咪咪??:[cai开心]武汉权金城K11店两周年庆启动啦![din推撞] [鼓掌]快来呀~ @牛牛好运气@护花使者9187@快乐小蓝鸟,1,qwen3-next-80b-a3b-instruct,train,zh,9,weibo,0
气炸了！老人喊得嗓子都哑了救命啊！你也有妈吧！以后不也得当妈吗？就不怕遭报应啊[抓狂][抓狂][抓狂],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
[吃惊] 太强了//@徐云龙：啥人都有啊[晕],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
广交会2013年4月15号到5月5号，看到这日期我[抓狂]了,1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
相信爱情吧！真爱真的存在！熬过风雨就能看到真感情！[太开心],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
@中国工商银行电子银行 你们客服真的太拉胯了[怒][挖鼻屎] 换个对账单邮寄地址要打3个电话，折腾10多分钟才搞定，客户体验能不能快点优化啊[泪],1,qwen3-next-80b-a3b-instruct,train,zh,3,weibo,0
#旅游新闻#【骗子新招】：先带你商务一日游，再洗脑拉你入传销！最近好多外地人被忽悠去广西南宁参加“商务考察一日游”，导游不讲景点，光吹当地经济有多牛；只要掏3800块入项目，做完600单就能赚360万……这“一日游”纯纯是坑！别上当啊[衰] (央视新闻),1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
[嘻嘻]//@芈氏春秋:吃瓜~~打他打她~~//@作家陈岚:右边，懂什么叫风味不？理科生不都是一群没情趣的糙汉子，压根不适合谈恋爱，可偏偏就有MM乐意把你领回家。[嘻嘻] /@烧伤超人阿宝: 右边得傻成啥样才信这种小作坊做的肥皂比大厂的好。 //@作家陈岚:来10块。,1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
咱就是这么过日子的[哈哈]@研研郭 //@不加V: 80后,1,qwen3-next-80b-a3b-instruct,train,zh,3,weibo,0
整整250克，一块就撑到爆！[可爱]//@Sundy删我贴的掉厕所: 别这么勾人啊/[抓狂]/@繁星满天飞扬: 牛排控速来！@嘘嘘_阿奴 @RED已被注册 @吃货Dior纟 @flyleave开心小土豆 @建玲大姐 @综于缘味 @Sundy删我贴的掉厕所 @哥白天不是个随便的人 @小小织女星,1,qwen3-next-80b-a3b-instruct,train,zh,11,weibo,0
嘻嘻[兔子]姐妹们[鼓掌][爱心传递]新款到店啦[花心][飞机]巨百搭！[太开心]喜欢的快冲店里[做鬼脸],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
吴哥夜市这小吃也太勾人了吧[抓狂] @维尼小熊 @七月娃娃 @行走的强子 @郑东 @茶色姗姗 @周围freedom @俺是芜野 @V总在旅途 @飞鸟与鱼 @摄者生存 @杏子 @歪歪98 @柳絮同学 @J调de华丽 @刚子,1,qwen3-next-80b-a3b-instruct,train,zh,16,weibo,0
【#超级笑星# 开心一刻】老鹰们说：天冷结冰了，走路都社死……[哈哈] 今天是二十四节气“大寒”，也是蛇年最后一个节气，各位别忘了保暖啊~,1,qwen3-next-80b-a3b-instruct,train,zh,3,weibo,0
富豪榜再加几个吧。。估计每人都是六位数了。。//@家有小丁: 又被平均了！迟早得劫富济贫啊！！！！//@葱葱徐_: 有四位数就知足吧！！！//@晓伐晓得: 同问[泪]//@我们爱讲冷笑话: 不说了，泪流满面[泪],1,qwen3-next-80b-a3b-instruct,train,zh,5,weibo,0
#陪你?悦读会# 今天娃们自己热火朝天地聊《骆驼祥子》后半截，当爹妈的太会偷懒了，自个儿开一桌，打着培养独立的旗号狂吃狂喝狂唠！（在洋洋的内蒙同学家，一桌子正宗内蒙味儿）![嘻嘻][哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
感冒了，真难受，但只能硬扛！这破天气骂它也不会走，心情潮湿就用阳光心态治它。[哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
真扛不住啊[怒] //@远影_:好好的食材，被这题材彻底毁了！ //@右哉:………… //@新浪上海:这明明是个巧克力蛋糕~~~~[呵呵],1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
预算里还能加一条：自收自支[哈哈]//@鲁京晋:巨额广告收入呢？//@好人老周:[哈哈]预算能立项了,1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
[泪]//@冰糖Candy://@酒窝在眉梢:[泪]// @台球裁判潘晓晔 : // @刘崧snooker：太难过了，必须转,1,qwen3-next-80b-a3b-instruct,train,zh,5,weibo,0
陈一冰和涅莫夫才是真冠军！技术品德没得说！[奥运金牌]那些不要脸的裁判就该死一万遍！[怒骂][怒][弱],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
你又在那叭叭，盖被子、测体温、喝水，不听我就找Susanna！[晕],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
这比现在玩杀人三国杀一上来就收手机靠谱多了[嘻嘻]//@薛炜Edge:转发微博,1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
上床，睡了。九月拜拜～一觉醒来就是假期了。[哈哈][哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
@李大7 这姿势这角度，咋这么眼熟，你平时拍照不都这样吗？//@酸奶油蓓蓓：卧槽！换造型了！[哈哈] 手指头总算从嘴里拿出来了！,1,qwen3-next-80b-a3b-instruct,train,zh,3,weibo,0
明信片爆了?[太开心]@风无影 我在这:http://t.cn/zQ6XKt0,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
我还以为两万呢[抓狂],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
如果心底的暖意早就没了；如果戴上面具的你，早就不觉得累了；你有没有想过重来一次？当高楼挡住了天空，当时间抹掉了回忆，你有没有觉得世界变了样？当你站在热闹街头，突然发现自己格格不入，会不会心头一紧？谁管窗外的绿有没有春天，谁不盼着风起时，能有人并肩走…[泪] 还是自己一个人走,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
我看上的美女和酷车[可爱],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
咱家红人，周六日//@菊儿小枣: 有点小难过[失望],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
刚点开视频几秒就看不下去了，那些工人怎么还能这么冷血地继续他们的“工作”[泪]善待动物～,1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
@queen-for-a-day 姐姐 下回也是这感觉嘛 [哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
好像在周会里@了人生如梦5啊 [泪] //@葛小若_Yuki:??[汗] //@全球时尚:[围观],1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
金门湾大酒店喜获翔安区2012年度“平安企业”[太开心][给力]，全区一共25家上榜#平安企业#，[鼓掌]，安全无小事，平安靠大家！2013年冲鸭，一起加油！@翔安区安全生产 @翔安卫生监督 @翔安网 @翔安-好厝边 @翔安大小事 @翔安门户网 @大嶝在线,1,qwen3-next-80b-a3b-instruct,train,zh,7,weibo,0
快得离谱啊，每小时3迈。。[抓狂][挖鼻屎],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
//@史幂: 硬核老爸 💪 //@杰ninini: 太爷了[泪][泪][泪][泪] //@感谢方便面://@GIF图精选: 唉～好爹啊,1,qwen3-next-80b-a3b-instruct,train,zh,7,weibo,0
只有那些不思进取、眼里只有钱、根本不跟党中央保持一致的渣企业，才不在今天这个伟大历史时刻跟全国人民一起学十八大精神！这是从思想到行动上藐视十八大精神！是党旗下长大、享尽党恩的企业忘恩负义、丧尽天良的反动行径！坚决唾弃阻挠员工学习十八大精神的行径！[怒骂][怒骂][怒骂],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
这怪物蛋为啥不能用窝啊？？？明明还有个窝呢[泪][泪]@保卫萝卜CarrotFantasy,1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
咋联系啊？//@Stella岚r:。。。。怎么可以这样！！！求救方式！！！// @山岚熊外婆 : 有最近去福州的同学吗？求求你们抽空去看看她。。。心都碎了！// @二饼天下无双 : 真的假的？具体地址和怎么帮啊？光转发有用吗？// @二爷粉丝团团长 :[泪],1,qwen3-next-80b-a3b-instruct,train,zh,9,weibo,0
有啊![爱你]@陈蕾蕾蕾 //@陈蕾蕾蕾:无,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
哈哈哈哈哈哈Nice家庭...冲冲冲思密达...,1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
@一夫食堂 你家胖肉被人偷拍了？？？？[嘻嘻],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
劳资白刷了30年啊[泪]@肥天小飞猪 @daodaodeyu @拖米Moumoon //@经典丶微小说:我这20年牙白刷了！[泪],1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
"原来林清峰是厦门人啊[哈哈]我在这儿:#福建省,厦门市,思明区,蜂巢山路# 我在:http://t.cn/zW0M5lL",1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
#冬季萌物#冬天用来卖萌简直绝了，打脸都打得心服口服！[嘻嘻][嘻嘻][嘻嘻],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
[爱你] 你全包了… 谢谢你陪着我、爱我[猪头],1,qwen3-next-80b-a3b-instruct,train,zh,3,weibo,0
#食刻好心情#【水煮肉片】1. 猪肉切片，加淀粉、料酒、盐腌一下；2. 豆瓣酱+辣椒碎+花椒碎+辣椒油搅成酱汁；3. 油菜豆芽焯熟捞出；4. 腌好的肉片下锅煮到八分熟捞起；5. 倒酱汁进水里搅开，放肉片煮熟；6. 肉和汤倒 veggies 上，最后热油一浇完事！[爱你],1,qwen3-next-80b-a3b-instruct,train,zh,9,weibo,0
@枫叶了 叔儿~七阿姨 @美了个丽的_MIA 说你太撩了~真的太撩了哈~[哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
不吃饺子！[晕] //@李峥嵘:你们蘸啥？我酱油+醋+辣椒酱@偷蜜的大熊 @胡大治 @机甲 @沦陷物语 @蔡幼林 @书位 @liuyan_16 @董生生 @阿甘 @博股论金王建民 @彦凌 @西西,1,qwen3-next-80b-a3b-instruct,train,zh,13,weibo,0
回复@一生唯诺881216:不到1.2米肯定能行吧~[偷笑] //@一生唯诺881216:周末才回，来得及不？[泪]我都20了，能按儿童价算不？ //@唐山国丰维景国际大酒店:回复@lu-杰521:有儿童价 //@lu-杰521:有学生价没？ //@唐山国丰维景国际大酒店:回复@?美美:谢谢认可！欢迎常来,1,qwen3-next-80b-a3b-instruct,train,zh,5,weibo,0
我和我的女神@爱朵宋翊菲 [哈哈][哈哈][噢耶][噢耶][噢耶][好爱哦][好爱哦][好爱哦],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
说明他们闲得发慌//@阳光老顾:脑子进水[衰],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
hiahia，明天就要飞美国了，拖到这会儿才出门去银行换美元… 晚上再收拾行李吧?[汗][晕] 到了美国狂买，带大箱子还是小箱子？[思考][思考],1,qwen3-next-80b-a3b-instruct,train,zh,3,weibo,0
//@灵异笔记:2012来之前，姐必须搞张长期饭票！[抓狂],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
唉……//@黄庆BG4EXP: //@游离现场: 上海人啊……求人肉……//@冰城粉狐://@张醒生: 最气的是车上还有娃，这场景让孩子亲眼看见，怕是一辈子都忘不掉！//@可惜我是女流氓:[怒] 人在做天在看！,1,qwen3-next-80b-a3b-instruct,train,zh,5,weibo,0
不能告白，那就更得去吃顿大餐了，一切都在饭里了[哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
在法国也是这样，资本主义太坑了！[泪] //@爆鳝面加猪肝:90年代一中国艺术家在意大利住院好几天，治好了也没人提钱//@干玮玮_ViVi: //@Sasa秦: //@假装在纽约://@陈一来:,1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
//@悦来汉蓉: 回复@蔚萱: 对啊——就看看热闹-----[偷笑] //@蔚萱: 这国情不适用。[偷笑] //@悦来汉蓉: 回复@祝建民:[握手][太开心] //@祝建民: 悦来想搞一搞[偷笑][偷笑][偷笑] //@悦来汉蓉: [围观],1,qwen3-next-80b-a3b-instruct,train,zh,11,weibo,0
招人好开放啊[哈哈]，快来加入吧,1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
要是能把我的本子卖出去，再用卖本子的钱帮我移民出国，顺带在国外买套房……那就完美了……[哈哈]//@导演闫宇彤: [good] //@董学刚:[围观],1,qwen3-next-80b-a3b-instruct,train,zh,3,weibo,0
[怒]//@历史断片:[怒]//@杂谈五味:揍人的王八蛋必须严办！[怒]//@落雪博报: 你要是还有良心就转！那孩子挨打，他妈得多心疼啊！,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
门柱你妹啊//@鱼来鱼往:门框你妹儿啊//@兔兔bryant: 门框你妹儿啊[怒]//@小可X60527: 门柱你妹啊[黑线],1,qwen3-next-80b-a3b-instruct,train,zh,3,weibo,0
恐黄症晚期了//@胡紫微:右边说得对。//@陈业文新大都:[抓狂] 一帮智障在管国家。Fu_k！[鄙视][鄙视]//@晓雨闻铃:[衰]//@李察的李: 看到了吧？//@袁扬: [怒],1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
回复@胖胖玉米: 就是传个精神、理解一下嘛[可爱] //@胖胖玉米: 感觉冷亚姐你在播新闻诶[偷笑],1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
#国庆嘉年华# 今天音乐会炸了！Y乐队绝了🔥欢迎来露营公园听现场,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
[泪]//@潘石屹：愿这位伟大的创造灵魂安息，脱离苦痛，去往充满爱、光与美妙音乐的世界。// @张欣 : // @新浪美股 ：[蜡烛],1,qwen3-next-80b-a3b-instruct,train,zh,6,weibo,0
快到碗里来[威武][威武][威武]@AlwaysObsessed 你拿下几个了？[兔子][兔子] //@SIZE鞋报网:#鞋报球鞋秀# 关键是另一半，你到底在哪？！[晕],1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
真够离谱的“失误”[哈哈]《大公报道歉：发了习近平的假新闻》 (来自 @头条新闻) http://t.cn/zTMrhiL,1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
//@没事就爱瞎激动: 哦艹//@果树breathing: 难怪每天一百个都没用！//@茶茶Captain: 当然是节食啦！//@武力解决XXXL: 还好减肥前做了点功课……@煎锅上的咸鱼君 @Kimmmmmm_金 //@香蕉咩: [衰]//@蛰伏期的老王: 那啥管用？ //@倬修: 就知道,1,qwen3-next-80b-a3b-instruct,train,zh,11,weibo,0
今年第一顿户外餐安排在了@一坐一忘餐厅 [哈哈]@一坐一忘 @一坐一忘景宏,1,qwen3-next-80b-a3b-instruct,train,zh,3,weibo,0
睡不着，两个月没去敬老院看可爱的老人们了，明天一定得去！纠结带啥礼物好，[可爱]顺手把2013年的捐款也捎上！[可爱]林琳笨要坚强努力啊，开心快乐多赚钱多捐款，别先把自己饿趴下啊！,1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
您好，我是马勒别墅的Mia，看您是行家啊，感谢夸我们下午茶！Chef Chen的手艺真是越来越顶了！[哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
[怒骂]//@有酒无欢: [吃惊] //@沃在黄河口: 大家都不怕死，接着吃！//@优优的狮子妈咪: [怒],1,qwen3-next-80b-a3b-instruct,train,zh,5,weibo,0
@东-blog 你是第四个，太可爱了[偷笑] //@几米漫画集: [你@ 她了吗？哈哈哈[哈哈] [哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,6,weibo,0
[抓狂][抓狂][抓狂] @Emily想旅行,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
咱们同事干活儿也不忘开心第一[哈哈][哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
~(???)/~啦啦啦 青年餐厅银河店 扇贝绝了干活！嘿 欢迎光临！[江南style][可爱],1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
买了两盒豆腐，一转眼第二盒就没了。。怪了。。我是不是得老年痴呆了？[抓狂][抓狂],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
你是外星人吧？啥都管用~~~~~[嘻嘻]//@小?JPM_J: 真的超有效！啊？,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
[哈哈] //@精彩OK：太拽了！《OK！精彩》5月1号开卖哦！,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
铜雀台，刘亦菲。今夜注定因?而刻骨铭心，我根本藏不住对?的疯狂喜爱…谢谢老天爷把?送到人间。当个花痴菲迷太爽了！[可爱][害羞] 我在#美亚大光明国际影城# http://t.cn/zOglcR6,1,qwen3-next-80b-a3b-instruct,train,zh,3,weibo,0
还差一个！[哈哈][哈哈][哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
鲨鱼艇炸了！@Vivien老杨-骏豪游艇 @骏豪游艇_BLUE // @骏豪游艇:想看型男正面？速关@湖南卫视锋尚之王 [哈哈][哈哈] 今天#海天盛筵#收官，还没亲眼见#鲨鱼艇#的赶紧冲现场！,1,qwen3-next-80b-a3b-instruct,train,zh,6,weibo,0
[鼓掌]顶！//@海毅dorange: 等着看录制！@星光耀东方 //@莲芯儿: 闹腾~~~[挤眼],1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
上元灯亮瞎眼――还记得昨早那场雨不？生怕“雨打上元灯”，结果老天爷给力，雨渐渐停了[给力]，晚上更是云散月出，给泉州人整了个超赞元宵夜！图里是夜景工程+几百盏花灯把百源川池照得美到炸，赏灯的人一波接一波！这夜色绝了啊！[爱你] （陈起拓/摄）,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
纯天然的原生态！！！所以啊，人别想着改造自然，得学会适应自然！！！[哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
[怒]我滴个神。。一想到@张晓蕊rry2 今天干的事儿就懂什么叫2！！！！！再这样真要报警了我们,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
这华裔女友也太豪放了吧//@创业邦杂志: 库克在北京，小扎在上海，难不成都来登船了？……说不定哪天一抬头，旁边就站着个亿万富翁在遛弯，相机赶紧备好[嘻嘻] （部分图片由网友@天空音乐盒 拍摄）,1,qwen3-next-80b-a3b-instruct,train,zh,4,weibo,0
[泪]最近怎么这么难啊???说好的木星呢???[泪]//@桃妈努力下一百: @霍小驰 互相抱抱吧 //@Alex是大叔: 补一句：太阳下周进狮子座，但跟土星慢慢掐上了，太阳或上升狮子的宝子们注意健康和合作别出岔子，身边有狮子座朋友最近不顺的，抱一下：）,1,qwen3-next-80b-a3b-instruct,train,zh,5,weibo,0
[偷笑]//@毒药小远er妞的随遇而安: 靠谱儿//@国安冰块: 我也要一个这样的媳??行?？//@毒药小远er妞的随遇而安: 你也想要？//@国安冰块:[哈哈]//@毒药小远er妞的随遇而安: 快给我整一个这样的男朋友吧[嘻嘻],1,qwen3-next-80b-a3b-instruct,train,zh,5,weibo,0
你还记得我在早稻田的电影，谢谢！//@喜欢胡思乱想的云: 当年老米的《玩主》《带轱辘的摇篮》，费明的《离婚了别来找我》那种有深度的新现实主义片子真没了[衰]//@米家那个山: 转发微博,1,qwen3-next-80b-a3b-instruct,train,zh,3,weibo,0
还是香港户口更潮点//@?浚?:[晕]//@哈以奔:@?浚? 四哥，你北京户口终于搞定了！,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
这么大的疯狂小鸟，哈哈[哈哈] 和ipad放一块儿就懂多大了[哈哈],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
前所未有、前所未有啊[抓狂],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
包挺能装，就是太重了。[晕]吃碗biangbiang面歇会儿。[汗][汗][汗] http://t.cn/zWM19yI,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
等等等[晕],1,qwen3-next-80b-a3b-instruct,train,zh,1,weibo,0
这俩巨无霸我咋整啊？？刚抓起一只，它蹦得也太猛了，一不留神掰断条腿…[挖鼻屎]还是大腿！[汗][汗][晕] 这咋下嘴啊？[思考][思考],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
飞成都，明天去四川省委党校讲《新媒体背景下的营销创新》，接着飞广州，直奔深圳……[嘻嘻] 我在这儿:http://t.cn/zQVKRZy,1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
茶、摄影、缝纫、烹饪、阅读.... 梦想中的小天地，一群有梦的姑娘！//@雅债: 昨晚，查查的厨房首秀。@?恩禾 姆们天使太辛苦啦~[亲亲] 原本说好要给三哥好好做顿饭@懒人业余餐厅 ，没他哪来咱们这梦想空间。结果他偷偷搞事情，在咱厨房请了朋友+我们，直接启动厨房第一餐！,1,qwen3-next-80b-a3b-instruct,train,zh,6,weibo,0
以我这脾气，要是穿越回三国，铁定是小乔。@王上嘉伤卡 @安国寺的一休 发微博像曹操，@维多儿 和@章琳-- 像小乔。[哈哈]测试网址http://t.cn/zO8zpyX,1,qwen3-next-80b-a3b-instruct,train,zh,5,weibo,0
继续乖乖打针吧，快点还我健健康康的迪迪[可怜] 刚才医生拿听诊器占我便宜，吃哑巴亏了，气死我了[抓狂],1,qwen3-next-80b-a3b-instruct,train,zh,2,weibo,0
