text,label,multi_label,split,language,length,source,potential_noise
cuối cùng per cũng đã thành công rồi nha per nha,1,openai/gpt-oss-20b,train,vi,11,vsmec,0
dcm . khi bé mình sợ nhện quá . xem phim thấy yêu tinh nhện,1,openai/gpt-oss-20b,train,vi,15,vsmec,0
"chào em cô gái tháng 10, em là nắng ấm giữa trời thu...",1,openai/gpt-oss-20b,train,vi,13,vsmec,0
camry nhập thường cán bộ . nhưng cán bộ anh em hiểu rồi,1,openai/gpt-oss-20b,train,vi,13,vsmec,0
"Gym thì liên quan cặc gì đến bede, dù là gym mà người ta siêng tập nặng hơn tụi bây nhé",1,openai/gpt-oss-20b,train,vi,21,vsmec,0
người kinh doanh vui đi chợ này nè,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
"Có những người phải chịu đắng cay, không được chọn gia đình, bạn bè và không có quyền quyết định cuộc sống này. Hãy vui vẻ với mọi thứ ta có, dù chỉ là hai bàn tay trắng.",1,openai/gpt-oss-20b,train,vi,38,vsmec,0
tăng sáng lên để nhìn rõ mặt chứ,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
"đã tới năm cuối đại học, nhớ lại thì đéo có gì :))",1,openai/gpt-oss-20b,train,vi,13,vsmec,0
cái cuối phê lắm,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
còn không ngồi vào dọn dẹp phụ em nó mà ngồi bấm điện thoại,1,openai/gpt-oss-20b,train,vi,14,vsmec,0
họ trả lời vì phép lịch sự còn mình vì yêu mà chủ động vì quan tâm mà hỏi đủ điều .. 🙁,1,openai/gpt-oss-20b,train,vi,23,vsmec,0
"phải nói thằng lái xe đỗ quá mức , sau vụ này chắc sẽ khôn ra nhiều",1,openai/gpt-oss-20b,test,vi,17,vsmec,0
điểm mắt 😘,1,openai/gpt-oss-20b,train,vi,3,vsmec,0
per : để mình xem các ngươi hạnh phúc được bao lâu 😌,1,openai/gpt-oss-20b,train,vi,13,vsmec,0
Thật tiếc! Lý do,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
nghe lại bài này thấy chột dạ lắm,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
"bà nuốt chuối, tao cười, tao ẻ đi",1,openai/gpt-oss-20b,train,vi,8,vsmec,0
t xem lại vài lần để biết con nhện đó bắn qua điện thoại hay chỉ là nghệ thuật )))),1,openai/gpt-oss-20b,train,vi,20,vsmec,0
"đã lớn nên trân trọng, đừng phàn nàn suốt ngày",1,openai/gpt-oss-20b,train,vi,10,vsmec,0
"cặp này lầy, dễ thương.",1,openai/gpt-oss-20b,train,vi,5,vsmec,0
điều tốt nhất là phạt nặng thật để những trường hợp này không còn xảy ra,1,openai/gpt-oss-20b,train,vi,16,vsmec,0
"ngày chia tay, ta ôm nhau rơi nước mắt",1,openai/gpt-oss-20b,train,vi,9,vsmec,0
chuyện ăn ốc rơi võ cũng vào văn học =.,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
đây là con chó,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
đỡ mua cuốn sổ 5k =)),1,openai/gpt-oss-20b,train,vi,6,vsmec,0
cái ảnh đúng như mình :)),1,openai/gpt-oss-20b,train,vi,6,vsmec,0
per lắng có vẻ hợp lí nhỉ?,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
"năm nay mua cân na về nhà ăn dần , tối ra đường thấy chúng nó đưa vợ thằng khác đi chơi ... kaka",1,openai/gpt-oss-20b,train,vi,24,vsmec,0
không ý thức,1,openai/gpt-oss-20b,train,vi,3,vsmec,0
đỉnh tuyệt rồi các chàng traiiii,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
đã lúc bé mê mùi này điđ:)))),1,openai/gpt-oss-20b,train,vi,7,vsmec,0
dm . nó ghê lắm cả tính lẫn nết bố đẻ . nó còn không chịu . được thằng nào bốc nó đi cái,1,openai/gpt-oss-20b,train,vi,24,vsmec,0
đúng nói luôn dân Việt Nam nghèo vẫn bày đặt . không biết quý ông ăn gì . nói lại tự ái quay ra đôi co đúng đó .,1,openai/gpt-oss-20b,test,vi,29,vsmec,0
đi tập gym xong rồi đi nhảy thế này à 😂😂😂,1,openai/gpt-oss-20b,train,vi,11,vsmec,0
tui đây chứ còn ai,1,openai/gpt-oss-20b,test,vi,5,vsmec,0
"ôi thôi, đồcưng quá:v",1,openai/gpt-oss-20b,train,vi,4,vsmec,0
"đùa cười làm bụng đau, vợ 😄",1,openai/gpt-oss-20b,test,vi,7,vsmec,0
"nó gieo cho ta mầm hy vọng, hy vọng vừa nở, nó đi đạp xẹp, lép sự hy vọng và sự lặng im",1,openai/gpt-oss-20b,train,vi,23,vsmec,0
điều này lại là nhà đổ từ nóc rồi ;((,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
điều 5 triệu ... luật vn thật dữ điều,1,openai/gpt-oss-20b,train,vi,9,vsmec,0
list này không đưa vào công việc của dân chứng khoán sao?,1,openai/gpt-oss-20b,train,vi,12,vsmec,0
bếp thiiêu mày lắm,1,openai/gpt-oss-20b,test,vi,4,vsmec,0
cảm giác lúc đó mình quá đáng vãi lắm,1,openai/gpt-oss-20b,test,vi,9,vsmec,0
vì gặp nhau sai thời điểm nên tôi mất người mãi mãi ...,1,openai/gpt-oss-20b,train,vi,13,vsmec,0
điều này lạ lắm mà mình từng thấy :)),1,openai/gpt-oss-20b,train,vi,9,vsmec,0
đã công cốc lại rồi . cả thế giới kì vọng,1,openai/gpt-oss-20b,train,vi,11,vsmec,0
"không nghe lời bố mẹ , bỏ học, đi, giờ đi hốt rác. không có giá trị trong xã hội, bày đặt chữ ai.",1,openai/gpt-oss-20b,train,vi,24,vsmec,0
"đời còn bé chỉ khi mẹ làm bánh tai yến mới dùng bếp dầu hôi này, không phải để dành trong tủ.",1,openai/gpt-oss-20b,train,vi,22,vsmec,0
đúng là thứ vô học,1,openai/gpt-oss-20b,test,vi,5,vsmec,0
có giống con bạn tao :))) dù nó không phải gvien hay gì nhưng nó khá trẻ trâu,1,openai/gpt-oss-20b,train,vi,18,vsmec,0
đi kiểu không cần bẻ phê nữađ  =))),1,openai/gpt-oss-20b,test,vi,8,vsmec,0
đây là những câu chuyện buồn đó :((,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
"khổ nặng người dân, trước dự án cao su là dự án cà phê, thêm dự án nữa thì coi như một đời lãng phí",1,openai/gpt-oss-20b,train,vi,25,vsmec,0
không phải kịch bản chuẩn mẹ đâu,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
mùa này làm cú mền này giữa trưa 40 độ hết sảy điều đi =]],1,openai/gpt-oss-20b,train,vi,15,vsmec,0
đôi lúc hạnh phúc chỉ là những điều đơn giản nhất mà chẳng ai ngờ tới 😊,1,openai/gpt-oss-20b,train,vi,17,vsmec,0
"Ủa, bất ngờ lắm, thanh niên nào đây =))))",1,openai/gpt-oss-20b,train,vi,9,vsmec,0
chưa ai chịu nổi,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
"lúc nào mang bé về nhà nhớ chụp đăng lên cho bọn tao xem, chụp thằng bé nha :vv",1,openai/gpt-oss-20b,train,vi,19,vsmec,0
aeon tâm lý này :)) mày . n vào mua que kem tránh nóng,1,openai/gpt-oss-20b,test,vi,14,vsmec,0
crush của tao vẫn trinh đúng 😘,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
đúng! 😏😏😏,1,openai/gpt-oss-20b,train,vi,2,vsmec,0
"câu chuyện buồn quá các bạn à. tao không dám đọc, sợ làm quyết tâm, người yêu của tao đang lưỡng lự 🙄",1,openai/gpt-oss-20b,train,vi,23,vsmec,0
sau em này mà làm cô giáo ngồi kể chuyện học sinh lại mở miệng nghe 😁,1,openai/gpt-oss-20b,test,vi,17,vsmec,0
điều nguy hiểm đó,1,openai/gpt-oss-20b,test,vi,4,vsmec,0
mệt bọn trẻ lúc này,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
"lớp mình cực kỳ vui, anh em ta hòa hợp tình thân =)))",1,openai/gpt-oss-20b,test,vi,13,vsmec,0
đấy . ngọt lắm ??????,1,openai/gpt-oss-20b,test,vi,5,vsmec,0
nếu bạn bán hàng mà tôi đậu xe trước cửa nhà bạn ngày thì ai là chủ đường nhỉ,1,openai/gpt-oss-20b,test,vi,19,vsmec,0
"khi nó điên, nó chã triệu hồi cả nhà mày ra, đúng, đúng rồi nhổn",1,openai/gpt-oss-20b,test,vi,15,vsmec,0
"per 2 con đáng cap màn hình nhất thế giới , nói chuyện với nhau toàn cười ỉ 🙄🙄🙄",1,openai/gpt-oss-20b,test,vi,19,vsmec,0
đáng yêu ??,1,openai/gpt-oss-20b,train,vi,3,vsmec,0
tao thấy không có gì để tao giữ được cơn cười cđcm đó nhé! :)),1,openai/gpt-oss-20b,test,vi,15,vsmec,0
nhưng bạn thân cũng đều là lũ khốn,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
"giả như bị thằng nào bỏ túi toàn bộ lọ, nó có chửi không nhỉ",1,openai/gpt-oss-20b,train,vi,15,vsmec,0
điên chuyện như yêu ??,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
"không hiểu vì sao họ cười, mình lại rơi lệ đâu...",1,openai/gpt-oss-20b,train,vi,11,vsmec,0
nhà nó giàu khủng,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
vậy là xong rồi,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
"cha mẹ tao vẫn tranh cãi vì chưa biết sinh của tao là dương hay âm, thật lúng túng 😢😢đi đi",1,openai/gpt-oss-20b,train,vi,21,vsmec,0
cách cô chủ nhiệm xử lý thật tệ lắm.,1,openai/gpt-oss-20b,test,vi,9,vsmec,0
cần công bố răn đe,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
bác không ở lại làm tô phở rồi 🙃🙃🙃,1,openai/gpt-oss-20b,train,vi,9,vsmec,0
Bức ảnh này đã xuất hiện từ sáng tới giờ trên mấy page rồi 😑😑,1,openai/gpt-oss-20b,train,vi,15,vsmec,0
không nổi thì mình trượt haha,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
ai được như thế này ??,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
"nhớ khi Euro 2012, bóng rực rỡ trong áo tuyển Ý, ghi vài bàn mà mỗi bàn đều thấy hay.",1,openai/gpt-oss-20b,train,vi,20,vsmec,0
đã thử và thật thích thú 😆.,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
câu chuyện mọc sừng bắt nguồn từ đây đóđó 😀,1,openai/gpt-oss-20b,test,vi,10,vsmec,0
tao thấy hài hước vãi :)),1,openai/gpt-oss-20b,train,vi,6,vsmec,0
đáng yêu quá ??,1,openai/gpt-oss-20b,test,vi,4,vsmec,0
đáng ác nhất là thằng quay phim. chắc chắn nó biết trước mà cố tình không nói cho tài xế biết để tránh bị gọi là ngu.,1,openai/gpt-oss-20b,test,vi,27,vsmec,0
2-3 tuần sao rồi . sao thế,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
sau khi xem ảnh này rồi tôi quyết định ... mua honda :v,1,openai/gpt-oss-20b,train,vi,13,vsmec,0
"thương nhau còn chả hết, dỗi nhau làm gì 😂",1,openai/gpt-oss-20b,train,vi,10,vsmec,0
chòi má kêu chuyện tình vãi =)))),1,openai/gpt-oss-20b,train,vi,7,vsmec,0
nhìn này nhớ ông ngoại quá 😞,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
"chúc mày mau khỏi nhá , team cũng mê ăn gà như mình .??",1,openai/gpt-oss-20b,test,vi,14,vsmec,0
per mà thật mình cảm thấy bị nhột nhột trong người mày ạ,1,openai/gpt-oss-20b,train,vi,13,vsmec,0
"có người sinh ra giàu có, người làm cực khổ cũng không giàu. thương ông nhé!!!.",1,openai/gpt-oss-20b,train,vi,16,vsmec,0
chắc phạt 5 triệu ngay!,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
per may cho bạn 😄😄😄,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
per cảm ơn mọi người . vì em thích những nét văn hoá vùng miền để khám phá,1,openai/gpt-oss-20b,test,vi,18,vsmec,0
may là tao lắp kính cường lực,1,openai/gpt-oss-20b,test,vi,7,vsmec,0
"diễn viên tới ekip siêu đỉnh, xem không bỏ lỡ giây nào.",1,openai/gpt-oss-20b,train,vi,12,vsmec,0
không ai cho ai cái gì . đừng đúng nghĩ cho đi sẽ được trả lại điều tốt đẹp đi!,1,openai/gpt-oss-20b,train,vi,20,vsmec,0
đúng là người yêu tao thì sống chết tao cũng vả hết,1,openai/gpt-oss-20b,train,vi,12,vsmec,0
úi trời quá khiếp !!!!,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
đúng rồi bác . :)))),1,openai/gpt-oss-20b,train,vi,5,vsmec,0
trời ôi mới đọc tưởng là người yêu,1,openai/gpt-oss-20b,test,vi,8,vsmec,0
đơn giản hơn so với đềvăn sáng nay😂😂😂,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
tình yêu là lúc mù quáng mà hix,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
"không ngờ gì, cái này tao làm được =)))",1,openai/gpt-oss-20b,train,vi,9,vsmec,0
mới ra nhưng nắm bắt nhanh rồi,1,openai/gpt-oss-20b,test,vi,7,vsmec,0
ghét 2 người này quá đi,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
ta nuôi vì đam mê,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
con cháu thằng nào ra đường mà không dạy gì,1,openai/gpt-oss-20b,test,vi,10,vsmec,0
muốn chia sẻ nhưng sợ bạn nè giận quá lắm đúng,1,openai/gpt-oss-20b,train,vi,11,vsmec,0
per đây là những con nhỏ 🤪🤪,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
"2 thế kỷ mới xây được, nhưng chỉ 63 phút đã xóa hết đi :(",1,openai/gpt-oss-20b,train,vi,15,vsmec,0
nó ốm nhom buồn ghê :(,1,openai/gpt-oss-20b,test,vi,6,vsmec,0
"per may có con bạn đang giảm cân nhưng nó dịu, nó sẽ đi vào ăn cùng tao chứ không đánh sấp mặt tao như vậy, phải không?",1,openai/gpt-oss-20b,train,vi,28,vsmec,0
"đã gặp một người nuôi một con chó cùng 2 con ngỗng, trời ơi chưa kịp vào nhà, con chó chưa sủa mà ngỗng đã đuổi chạy vắt chân lên cổ rồi :'( nhục",1,openai/gpt-oss-20b,train,vi,34,vsmec,0
per vì sự yêu thích của các bạn mà bóng đá per chi tiêu một tiền không nhỏ ! 😩🙏🤕,1,openai/gpt-oss-20b,train,vi,20,vsmec,0
"chị ấy cười với mình kìa các bạn, vui sướng thật lắm 😊",1,openai/gpt-oss-20b,train,vi,13,vsmec,0
"bọn rải đinh, nó đéo biết xe chạy nhanh mà lốp bị xì như thế nào ??? 😣😣😣 não lol",1,openai/gpt-oss-20b,train,vi,20,vsmec,0
đánh bại liêm sỉ trong 1 nốt nhạc,1,openai/gpt-oss-20b,test,vi,8,vsmec,0
có ai biết tiền bồi thù người mấy vụ án oan lấy ra từ đâu không đâu đâu??,1,openai/gpt-oss-20b,train,vi,18,vsmec,0
đàn lông chân =))))),1,openai/gpt-oss-20b,train,vi,4,vsmec,0
má tao nhìn mà cảm thấy chóng mặt ... cầu này chắc dành cho chân ngắn như tao,1,openai/gpt-oss-20b,test,vi,18,vsmec,0
nếu thấy phụ nữ quá rắc rối để hiểu và chinh phục thì đây là cách xử lý vấn đề,1,openai/gpt-oss-20b,test,vi,20,vsmec,0
địt mẹ không có cái loại nào ác hơn tàn độc là loại người. xem mà điên đéo chịu được đi đi đi đi,1,openai/gpt-oss-20b,train,vi,24,vsmec,0
mày đấy làm được ghen àk,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
"chỉ có vài kẻ ấn ngáo ngơ, vừa bẩn, trông chẳng giá trị gì. đúng là lớp 1 trượt môn đạo đức vì tội không giữ gìn vệ sinh thân thể",1,openai/gpt-oss-20b,test,vi,31,vsmec,0
"đi chạy ngay 😨😨 trước khi bọn chủ tịch vào đây và giả làm con c * c gì đó rồi bị coi thường, tụi bay phải nhận cái kết đấy. 😬😬😬😬",1,openai/gpt-oss-20b,train,vi,32,vsmec,0
"em đi bộ, chết mẹ ngay đây",1,openai/gpt-oss-20b,train,vi,7,vsmec,0
tao cũng bị ghệ và cũng dị ứng khi gặp mệt mỏi giống thế,1,openai/gpt-oss-20b,train,vi,14,vsmec,0
cũng ổn nhưng cuối clip nhai nhỏ hơn tiếng thì tốt . :(,1,openai/gpt-oss-20b,train,vi,13,vsmec,0
"chúng mày có thể dành 30s thả tim vào avatar, coi như lì xì muộn cho tao được không? chưa bao giờ được 30 tim buồn v . lol 😭😭😭😭",1,openai/gpt-oss-20b,test,vi,30,vsmec,0
per nhện ơi haha,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
"tao tự hỏi sao đứa làm phim lại quay đúng thời điểm thế, chắc chắn nó dự định sẽ nát con xe đó nhưng không nói :))",1,openai/gpt-oss-20b,train,vi,27,vsmec,0
đi vào ô mất lượt :)),1,openai/gpt-oss-20b,train,vi,6,vsmec,0
cắt tóc đi rồi mắt mình chuyển từ đen sang xanh luôn sao?,1,openai/gpt-oss-20b,test,vi,13,vsmec,0
"đóng từng đoạn ru bé ngủ để bà đắp mặt nạ đẹp!! , 10đ chồng tốt =))))",1,openai/gpt-oss-20b,train,vi,17,vsmec,0
càng gần gũi khi lùi càng đau lòng.,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
đứng dưới cây này chỉ lo ngột vì mùi hoa sữa 😂😂😂,1,openai/gpt-oss-20b,train,vi,12,vsmec,0
"mày đi thì đi, mẹ mày đi. ngứa mắt 😩😩😩😩😩",1,openai/gpt-oss-20b,train,vi,10,vsmec,0
đâu đi cũng điều hòa vẫn bật mà.,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
tưởng mai tới họp phụ huynh mới bị u ám. ai ngờ hôm nay mới biết điểm anh 9.5 rồi cũng u ám :),1,openai/gpt-oss-20b,train,vi,24,vsmec,0
điều điệu con =)) yêu lắm cơ ý con mẹt hờn dỗi,1,openai/gpt-oss-20b,train,vi,12,vsmec,0
"đỉnh thật, mở được mọi khóa luôn mà đúng 😑😑😑",1,openai/gpt-oss-20b,train,vi,10,vsmec,0
"đã lớn lên rồi ta sẽ tự hiểu .. ""tại sao ngày ấy cha mẹ thế này, kia với ta"" ...",1,openai/gpt-oss-20b,train,vi,21,vsmec,0
"gia đình bọn này chắc cũng không ra gì con cái mới đúng là, tội em gái bị đánh",1,openai/gpt-oss-20b,train,vi,19,vsmec,0
per đã hiểu tại sao anh bạn mình mê gym .. thì ra đây là nơi anh ấy sống thật với giới tính của mình ..🤣🤣🤣,1,openai/gpt-oss-20b,train,vi,26,vsmec,0
"phim này thật tuyệt . xem đi xem lại không bao giờ chán . đặt tay lên ngực "" mọi chuyện ổn "" câu nói huyền thảo",1,openai/gpt-oss-20b,train,vi,27,vsmec,0
"có thể nói là hài tàu thật đấy, luôn lạ lùng và khó đoán kết quả, ý nghĩa thì sâu xa. hihi đã thích rồi.",1,openai/gpt-oss-20b,train,vi,25,vsmec,0
không hiểu vì sao nhiều người lại thả haha nhỉ ??,1,openai/gpt-oss-20b,train,vi,11,vsmec,0
đm phí quá mức :((,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
"Bạn bè nói chuyện, cũng chụp post Facebook, vui không?",1,openai/gpt-oss-20b,train,vi,10,vsmec,0
phải giết ba tay luôn à?,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
khi nào tui già rồi cũng như v nha per kkkkkkkkkk,1,openai/gpt-oss-20b,train,vi,11,vsmec,0
hahah thú vị quá,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
tết trung thu mà không phải tết “giao phối” nên không cần gấu với chả gà 😌😌,1,openai/gpt-oss-20b,train,vi,17,vsmec,0
đỉnh lắm em êiiii nhé,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
mấy thèn rảnh rỗi,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
"đó là của bạn mà, nếu bạn hài lòng thì không còn gì để ngợi ngợi đâu",1,openai/gpt-oss-20b,train,vi,17,vsmec,0
mặt thái độ khủng,1,openai/gpt-oss-20b,test,vi,4,vsmec,0
Ông này có võ thật 😁😁.,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
chị lỡ mất 1 nhịp tim vì cưng đó ❤️❤️❤️,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
bằng củi tao nấu suốt cho tới bây giờ còn bằng rơm đãđều đều chưa từng :v,1,openai/gpt-oss-20b,test,vi,17,vsmec,0
anh em có thấy cắt clip không . thấy xl quá,1,openai/gpt-oss-20b,train,vi,11,vsmec,0
ngày xưa có 1 thứ,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
"sản phẩm này thật hay, ứng dụng cao",1,openai/gpt-oss-20b,test,vi,8,vsmec,0
xem mà rơi nói chuyện mắt khi ăn ngay 😭😭😢,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
"đau thương, có rất nhiều em ở nông thôn như vậy 😢.",1,openai/gpt-oss-20b,train,vi,12,vsmec,0
Quan trọng là phải có hội nói sấu sếp :v,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
lò đó tao ghét nhất,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
âm thanh hay nhưng lời xàm .. cũng rần rần,1,openai/gpt-oss-20b,test,vi,10,vsmec,0
"đã xem hết video rồi, cảm thấy buồn vì xã hội hiện nay thật tệ",1,openai/gpt-oss-20b,train,vi,15,vsmec,0
"má chủ thật dễ thương, tao cũng muốn xin",1,openai/gpt-oss-20b,test,vi,9,vsmec,0
per nên mày yên tâm về mấy con nhện đúng nhé  :))),1,openai/gpt-oss-20b,train,vi,12,vsmec,0
"per huhu thật đúng rồi :< sư phụ đã đi, còn per thôi, đừng đi đâu nữa nhaaa 😢",1,openai/gpt-oss-20b,test,vi,19,vsmec,0
nhìn giống mấy đặc vụ CIA à. sợ lắm :)),1,openai/gpt-oss-20b,train,vi,10,vsmec,0
tư duy của họ vượt 1 đầu hơn nhiều 👍,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
thực tế: học tiếng Anh từ 6-12 mà không biết giao tiếp,1,openai/gpt-oss-20b,train,vi,12,vsmec,0
và cứ thế tôi lưu giữ 3 năm tuổi trẻ tuyệt vời của mình :),1,openai/gpt-oss-20b,train,vi,15,vsmec,0
cô giáo là nhà của mấy đứa đầu gấu à =))))),1,openai/gpt-oss-20b,train,vi,11,vsmec,0
"ph :)) phê hơn cả cần nhé . mua ngay cái này, dùng cho chó và người thật hay :)))",1,openai/gpt-oss-20b,test,vi,20,vsmec,0
per haha nhớ không,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
"đi lấy giẻ lau, vắt chắc cũng được nửa",1,openai/gpt-oss-20b,test,vi,9,vsmec,0
phải trả tiền bồi thường cho thiệt hại trầy xước thân tàu. tiền sơn lại vài toa tàu chắc tốn.,1,openai/gpt-oss-20b,train,vi,20,vsmec,0
"đúng luôn khi ở công, đi tình yêu luôn là anh chị em đồng nghiệp tốt he he!",1,openai/gpt-oss-20b,train,vi,18,vsmec,0
đó mà là đặc vụ thật thì lại ngớ người 😂,1,openai/gpt-oss-20b,train,vi,11,vsmec,0
có lẽ ông này chưa có vợ :)),1,openai/gpt-oss-20b,train,vi,8,vsmec,0
con trai giờ giá v mất luôn hã mấy chế :))),1,openai/gpt-oss-20b,train,vi,11,vsmec,0
"đứng nhìn mặt nó, nhăn mặt khó chịu vãi",1,openai/gpt-oss-20b,train,vi,9,vsmec,0
"Tiền bạc chỉ là phù du, quan trọng là tình nghĩa",1,openai/gpt-oss-20b,train,vi,11,vsmec,0
có lẽ là năm lớp 4-5 nhỉ :)) mình mua bánh kẹo rồi đem vào lớp bán lẻ lại ... mỗi lần bán như thế chắc cũng có lãi đi đi đi đi 😂,1,openai/gpt-oss-20b,test,vi,34,vsmec,0
đi cho cô chú đó đi,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
"đúng rồi, ở đâu cũng được, không nhất thiết phải ở đây",1,openai/gpt-oss-20b,train,vi,12,vsmec,0
có thể từ chối lời tỏ tình ngọt ❤️❤️,1,openai/gpt-oss-20b,train,vi,9,vsmec,0
"đã là lào cai rồi, tự hào quá mình :))",1,openai/gpt-oss-20b,train,vi,10,vsmec,0
tao không nhớ ngày tháng năm sinh của mẹ tao và ngược lại :((,1,openai/gpt-oss-20b,train,vi,14,vsmec,0
đam mê đéo bị thịt nhé :d nó cũng ế vãi vì tội chảnhchóa,1,openai/gpt-oss-20b,train,vi,14,vsmec,0
rồi sao chứ nằm cùng vợ ông làm gì nhỉ,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
"đã qua cấp 3, đã qua đại học và mới bắt đầu một trò chơi mới.",1,openai/gpt-oss-20b,train,vi,16,vsmec,0
có một bức ảnh tỉ năm trước mà cứ đăng đăng con cặc. đéo thấy nhàm à. nghĩ thôi thấy bất hạnh vãi.,1,openai/gpt-oss-20b,train,vi,23,vsmec,0
câu chuyện của mày làm tao buồn lắm,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
xem móng tay bác này mà tao thèm ăn chó quá per,1,openai/gpt-oss-20b,train,vi,12,vsmec,0
bạn đã hiểu khổ của mario khi mua đồ vui cho bạn chưa :)),1,openai/gpt-oss-20b,train,vi,14,vsmec,0
"đọc bình luận của người trong cuộc, cảm thấy ấm lòng đúng cho per!",1,openai/gpt-oss-20b,train,vi,14,vsmec,0
đã vừa thấy thương vừa cười vãi :))))))),1,openai/gpt-oss-20b,train,vi,8,vsmec,0
"con này tuổi gì, con sao giống con thằn lằn đúng :))) per",1,openai/gpt-oss-20b,train,vi,13,vsmec,0
nó cắn dữ hơn chứ ở đó lười lưỡng,1,openai/gpt-oss-20b,test,vi,9,vsmec,0
5 năm nữa tao sẽ sinh được 3 đứa 😂😂😂,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
"đã ra rồi, nói anh có thể ship em về nhà được không? xe em bị hỏng mất tiêu rồi =))",1,openai/gpt-oss-20b,train,vi,21,vsmec,0
"Bạn định làm gì, vợ của tôi?",1,openai/gpt-oss-20b,test,vi,7,vsmec,0
"đúng rồi, đời xưa bệnh mà cũng vui quá . :)))",1,openai/gpt-oss-20b,train,vi,11,vsmec,0
hỏng rồi . dùng đồ như vỡ,1,openai/gpt-oss-20b,test,vi,7,vsmec,0
đâu cỡ anh cũng chịu được vì anh yêu em,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
:)) đéo hiểu sao mấy bộ phim của ấn xl vãi mà nội dung như thế nào vẫn cực hay,1,openai/gpt-oss-20b,train,vi,20,vsmec,0
cái ngành tài chính của mình đã có chỗ dùng võ siêu hay rồi :)))),1,openai/gpt-oss-20b,train,vi,15,vsmec,0
nổii đá gà hic,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
sàm quá,1,openai/gpt-oss-20b,train,vi,2,vsmec,0
ướp ngay đông lạnh à,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
lông mày mọc nhanh dữ quá ồ đồ đi =.=,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
yêu vlll,1,openai/gpt-oss-20b,train,vi,2,vsmec,0
cô chủ tịch giả mang thai và kết,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
yêu có thể chếtđi.,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
không muốn ai yêu nữa,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
đùa ngu vừa thôi mày,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
đến đúng giờ tao vẫn chưa hiểu biển là gì ad ạ.,1,openai/gpt-oss-20b,train,vi,12,vsmec,0
